Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Spain,57638,55908.86,22804.6,2506,9.1,23.0,33104.26,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Canada,19711,19119.67,7798.7,857,9.1,23.0,11320.97,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Mexico,29187,28311.39,11547.9,1269,9.1,23.0,16763.49,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Japan,6808,6603.76,2693.6,296,9.1,23.0,3910.16,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,China,16031,15389.76,6342.7,697,9.1,23.0,9047.06,22.08
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Singapore,29877,28980.69,11820.9,1299,9.1,23.0,17159.79,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,France,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Germany,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Canada,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Japan,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,China,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,France,38962,37793.14,15415.4,1694,9.1,23.0,22377.74,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Germany,28037,27061.8,11092.9,1219,9.1,23.0,15968.9,22.195
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Canada,61571,59723.87,24360.7,2677,9.1,23.0,35363.17,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Japan,13823,13408.31,5469.1,601,9.1,23.0,7939.21,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,China,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Sweden,6808,6603.76,2693.6,296,9.1,23.0,3910.16,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,France,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Germany,62445,60048.86,24706.5,2715,9.1,23.0,35342.36,22.126
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Italy,27094,26281.18,10719.8,1178,9.1,23.0,15561.38,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Canada,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Japan,42964,41675.08,16998.8,1868,9.1,23.0,24676.28,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,China,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Singapore,11155,10820.35,4413.5,485,9.1,23.0,6406.85,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Netherlands,16353,15862.41,6470.1,711,9.1,23.0,9392.31,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Finland,7406,7183.82,2930.2,322,9.1,23.0,4253.62,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,France,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Germany,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Belgium,2829,2744.13,1119.3,123,9.1,23.0,1624.83,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Spain,5152,4997.44,2038.4,224,9.1,23.0,2959.04,22.31
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Canada,366,366,168.36,61,2.76,6.0,197.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Japan,22122,21910.14,10176.12,3687,2.76,6.0,11734.02,5.964
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Singapore,9948,9550.08,4576.08,1658,2.76,6.0,4974.0,5.76
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Netherlands,4884,4884,2246.64,814,2.76,6.0,2637.36,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Finland,486,486,223.56,81,2.76,6.0,262.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Denmark,5028,4973.64,2312.88,838,2.76,6.0,2660.76,5.94
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,France,24582,23971.56,11307.72,4097,2.76,6.0,12663.84,5.87454545
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Germany,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Austria,5406,5406,2486.76,901,2.76,6.0,2919.24,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Spain,2262,2262,1040.52,377,2.76,6.0,1221.48,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Canada,14736,14643.48,6778.56,2456,2.76,6.0,7864.92,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Mexico,3408,3408,1567.68,568,2.76,6.0,1840.32,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Brazil,9816,9816,4515.36,1636,2.76,6.0,5300.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Japan,18816,18717.18,8655.36,3136,2.76,6.0,10061.82,5.98
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Korea,17130,16596.9,7879.8,2855,2.76,6.0,8717.1,5.82
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,China,45780,44488.8,21058.8,7630,2.76,6.0,23430.0,5.86
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Netherlands,4080,4080,1876.8,680,2.76,6.0,2203.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Sweden,2628,2628,1208.88,438,2.76,6.0,1419.12,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Finland,17034,16821.24,7835.64,2839,2.76,6.0,8985.6,5.94857143
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Denmark,1530,1494.36,703.8,255,2.76,6.0,790.56,5.91
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,France,3330,3330,1531.8,555,2.76,6.0,1798.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Germany,15516,15419.52,7137.36,2586,2.76,6.0,8282.16,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Belgium,7236,7236,3328.56,1206,2.76,6.0,3907.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Austria,8604,8604,3957.84,1434,2.76,6.0,4646.16,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Italy,2016,2016,927.36,336,2.76,6.0,1088.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Spain,15294,15294,7035.24,2549,2.76,6.0,8258.76,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Canada,8238,8238,3789.48,1373,2.76,6.0,4448.52,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Japan,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Singapore,1536,1536,706.56,256,2.76,6.0,829.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,France,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Germany,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Canada,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Japan,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Netherlands,8958,8749.56,4120.68,1493,2.76,6.0,4628.88,5.88
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,France,4008,4008,1843.68,668,2.76,6.0,2164.32,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Germany,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Canada,15744,15367.44,7242.24,2624,2.76,6.0,8125.2,5.88
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Brazil,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Japan,8130,8130,3739.8,1355,2.76,6.0,4390.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Korea,2928,2928,1346.88,488,2.76,6.0,1581.12,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Netherlands,2238,2238,1029.48,373,2.76,6.0,1208.52,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Sweden,9180,9101.34,4222.8,1530,2.76,6.0,4878.54,5.97
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Finland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,France,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Germany,19122,18622.68,8796.12,3187,2.76,6.0,9826.56,5.86909091
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Italy,14760,14669.46,6789.6,2460,2.76,6.0,7879.86,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Spain,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Canada,2862,2862,1316.52,477,2.76,6.0,1545.48,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Mexico,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Brazil,3516,3516,1617.36,586,2.76,6.0,1898.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Japan,1050,1050,483,175,2.76,6.0,567.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Korea,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,China,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Singapore,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Australia,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Netherlands,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Sweden,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Finland,6600,6600,3036,1100,2.76,6.0,3564.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Denmark,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,France,3210,3113.7,1476.6,535,2.76,6.0,1637.1,5.82
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Germany,1956,1956,899.76,326,2.76,6.0,1056.24,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Belgium,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Switzerland,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Austria,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Italy,,,,,,,,
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Spain,2298,2298,1057.08,383,2.76,6.0,1240.92,6.0
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Canada,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Mexico,29834.49,26937,13974,2329,6,12.81,12963.0,7.38
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Brazil,14257.53,12099.16,6678,1113,6,12.81,5421.16,4.946
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Japan,85647.66,80392.8,40116,6686,6,12.81,40276.8,10.06363636
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Korea,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,China,95998.14,87490.13,44964,7494,6,12.81,42526.13,9.1275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Singapore,45859.8,41415.48,21480,3580,6,12.81,19935.48,8.07
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Netherlands,64588.02,61573.8,30252,5042,6,12.81,31321.8,10.7625
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Finland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Denmark,25568.76,23174.34,11976,1996,6,12.81,11198.34,8.15666667
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,France,70762.44,65499.57,33144,5524,6,12.81,32355.57,8.46538462
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Germany,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Belgium,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Austria,31371.69,29508.82,14694,2449,6,12.81,14814.82,9.66777778
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Italy,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Spain,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Canada,29975.4,28782,14040,2340,6,12.81,14742.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Mexico,37020.9,35601.73,17340,2890,6,12.81,18261.73,12.326
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Brazil,64459.92,62265.53,30192,5032,6,12.81,32073.53,12.378
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Japan,15461.67,14761.73,7242,1207,6,12.81,7519.73,12.235
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Korea,84597.24,79035.72,39624,6604,6,12.81,39411.72,10.6975
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,China,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Singapore,54109.44,51955.2,25344,4224,6,12.81,26611.2,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Australia,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Netherlands,9479.4,9102,4440,740,6,12.81,4662.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Sweden,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Finland,106310.19,100712.4,49794,8299,6,12.81,50918.4,11.275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Denmark,5726.07,5439.99,2682,447,6,12.81,2757.99,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,France,33984.93,32750.46,15918,2653,6,12.81,16832.46,12.352
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Germany,26119.59,24859.92,12234,2039,6,12.81,12625.92,9.892
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Belgium,30090.69,28601.43,14094,2349,6,12.81,14507.43,9.944
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Switzerland,,,,,,,,
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Austria,25440.66,24685.98,11916,1986,6,12.81,12769.98,12.43
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Italy,28207.62,27147.39,13212,2202,6,12.81,13935.39,12.3325
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Spain,53930.1,52028.57,25260,4210,6,12.81,26768.57,12.365
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Canada,28092.33,26668.73,13158,2193,6,12.81,13510.73,9.866
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Mexico,,,,,,,,
